"employee_id","cost_center","punch_in_time","punch_out_time","punch_apply_date","hours_worked","paycode"
"5011110","31288","06:15:00","09:03:00","2021-06-16","2.8","WRK"
"5011110","31288",NULL,NULL,"2021-06-16","1","BREAK"
"5011110","31288","10:02:00","14:15:00","2021-06-16","4.2","WRK"
"5011147","55050",NULL,NULL,"2021-06-16","7","ON_CALL"
"5011147","55050","06:13:00","07:13:00","2021-06-16","1","WRK"
"5011401","53410",NULL,NULL,"2021-06-16","2","CHARGE"
"5011401","53410","14:01:00","19:48:00","2021-06-16","5.8","WRK"
"5011401","53410",NULL,NULL,"2021-06-16","1","BREAK"
"5011401","53410","20:48:00","22:01:00","2021-06-16","1.2","WRK"
"5011499","53410",NULL,NULL,"2021-06-16","8","ABSENT"
"5011633","54013",NULL,NULL,"2021-06-16","5","ON_CALL"
"5011633","54013","06:20:00","09:20:00","2021-06-16","3","WRK"
"5012163","11151",NULL,NULL,"2021-06-16","8","ABSENT"
"5012165","18048",NULL,NULL,"2021-06-16","8","ABSENT"
"5012319","53410",NULL,NULL,"2021-06-16","8","ABSENT"
"5014147","54013","06:14:00","10:49:00","2021-06-16","4.6","WRK"
"5014147","54013",NULL,NULL,"2021-06-16","0.7","BREAK"
"5014147","54013","11:28:00","14:14:00","2021-06-16","2.8","WRK"
"507800","53410",NULL,NULL,"2021-06-16","8","ABSENT"
"1977006","54013",NULL,NULL,"2021-06-17","5","ON_CALL"
"1977006","54013","14:07:00","17:07:00","2021-06-17","3","WRK"
"3974506","54013",NULL,NULL,"2021-06-17","1","CHARGE"
"3974506","54013","14:11:00","20:00:00","2021-06-17","5.8","WRK"
"3974506","54013",NULL,NULL,"2021-06-17","0.7","BREAK"
"3974506","54013","20:40:00","22:11:00","2021-06-17","1.5","WRK"
"4019778","53410",NULL,NULL,"2021-06-17","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-06-17","7","ON_CALL"
"4024378","18048","14:19:00","15:19:00","2021-06-17","1","WRK"
"5001188","53410",NULL,NULL,"2021-06-17","5","ON_CALL"
"5001188","53410","14:01:00","17:01:00","2021-06-17","3","WRK"
"5001252","11151",NULL,NULL,"2021-06-17","8","ABSENT"
"5005963","53410",NULL,NULL,"2021-06-17","8","ABSENT"
"5009770","53410",NULL,NULL,"2021-06-17","8","ABSENT"
"5010831","18048",NULL,NULL,"2021-06-17","7","ON_CALL"
"5010831","18048","14:15:00","15:15:00","2021-06-17","1","WRK"
"5010836","54013",NULL,NULL,"2021-06-17","8","ON_CALL"
"5011015","55050",NULL,NULL,"2021-06-17","8","ON_CALL"
"5011018","54013",NULL,NULL,"2021-06-17","8","ABSENT"
"5011060","55050",NULL,NULL,"2021-06-17","7","ON_CALL"
"5011060","55050","06:00:00","07:00:00","2021-06-17","1","WRK"
"5011105","51100",NULL,NULL,"2021-06-17","3","CHARGE"
"5011105","51100","14:10:00","16:53:00","2021-06-17","2.7","WRK"
"5011105","51100",NULL,NULL,"2021-06-17","0.9","BREAK"
"5011105","51100","17:45:00","22:10:00","2021-06-17","4.4","WRK"
"5011110","31288",NULL,NULL,"2021-06-17","3","CHARGE"
"5011110","31288","14:02:00","16:39:00","2021-06-17","2.6","WRK"
"5011110","31288",NULL,NULL,"2021-06-17","0.8","BREAK"
"5011110","31288","17:24:00","22:02:00","2021-06-17","4.6","WRK"
"5011147","55050",NULL,NULL,"2021-06-17","2","CHARGE"
"5011147","55050","14:03:00","16:36:00","2021-06-17","2.6","WRK"
"5011147","55050",NULL,NULL,"2021-06-17","0.6","BREAK"
"5011147","55050","17:13:00","22:03:00","2021-06-17","4.8","WRK"
"5011401","53410",NULL,NULL,"2021-06-17","8","ABSENT"
"5011633","54013",NULL,NULL,"2021-06-17","8","ON_CALL"
"5012159","54013",NULL,NULL,"2021-06-17","8","ABSENT"
"5012165","18048",NULL,NULL,"2021-06-17","6","ON_CALL"
"5012165","18048","14:04:00","16:04:00","2021-06-17","2","WRK"
"5012319","53410",NULL,NULL,"2021-06-17","2","CHARGE"
"5012319","53410","14:14:00","16:54:00","2021-06-17","2.7","WRK"
"5012319","53410",NULL,NULL,"2021-06-17","1","BREAK"
"5012319","53410","17:52:00","22:14:00","2021-06-17","4.4","WRK"
"5012329","11151",NULL,NULL,"2021-06-17","1","CHARGE"
"5012329","11151","06:07:00","11:52:00","2021-06-17","5.8","WRK"
"5012329","11151",NULL,NULL,"2021-06-17","0.7","BREAK"
"5012329","11151","12:32:00","14:07:00","2021-06-17","1.6","WRK"
"5014147","54013",NULL,NULL,"2021-06-17","3","CHARGE"
"5014147","54013","14:09:00","19:43:00","2021-06-17","5.6","WRK"
"5014147","54013",NULL,NULL,"2021-06-17","0.8","BREAK"
"5014147","54013","20:28:00","22:09:00","2021-06-17","1.7","WRK"
"507800","53410",NULL,NULL,"2021-06-17","8","ABSENT"
"1377208","53410","14:02:00","18:37:00","2021-06-18","4.6","WRK"
"1377208","53410",NULL,NULL,"2021-06-18","0.7","BREAK"
"1377208","53410","19:21:00","22:02:00","2021-06-18","2.7","WRK"
"1672200","31288",NULL,NULL,"2021-06-18","8","ABSENT"
"1977006","54013",NULL,NULL,"2021-06-18","2","CHARGE"
"1977006","54013","06:15:00","08:49:00","2021-06-18","2.6","WRK"
"1977006","54013",NULL,NULL,"2021-06-18","0.8","BREAK"
"1977006","54013","09:39:00","14:15:00","2021-06-18","4.6","WRK"
"3974506","54013",NULL,NULL,"2021-06-18","8","ABSENT"
"4019778","53410",NULL,NULL,"2021-06-18","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-06-18","7","ON_CALL"
"4024378","18048","14:04:00","15:04:00","2021-06-18","1","WRK"
"5001252","11151","06:13:00","12:02:00","2021-06-18","5.8","WRK"
"5001252","11151",NULL,NULL,"2021-06-18","0.7","BREAK"
"5001252","11151","12:46:00","14:13:00","2021-06-18","1.4","WRK"
"5005963","53410",NULL,NULL,"2021-06-18","5","ON_CALL"
"5005963","53410","06:18:00","09:18:00","2021-06-18","3","WRK"
"5009770","53410","14:01:00","16:42:00","2021-06-18","2.7","WRK"
"5009770","53410",NULL,NULL,"2021-06-18","0.5","BREAK"
"5009770","53410","17:13:00","22:01:00","2021-06-18","4.8","WRK"
"5010823","55050",NULL,NULL,"2021-06-18","8","ABSENT"
"5010836","54013",NULL,NULL,"2021-06-18","1","CHARGE"
"5010836","54013","06:20:00","11:01:00","2021-06-18","4.7","WRK"
"5010836","54013",NULL,NULL,"2021-06-18","1","BREAK"
"5010836","54013","11:59:00","14:20:00","2021-06-18","2.4","WRK"
"5011015","55050",NULL,NULL,"2021-06-18","8","ABSENT"
"5011060","55050","14:05:00","18:53:00","2021-06-18","4.8","WRK"
"5011060","55050",NULL,NULL,"2021-06-18","0.7","BREAK"
"5011060","55050","19:32:00","22:05:00","2021-06-18","2.5","WRK"
"5011105","51100",NULL,NULL,"2021-06-18","8","ABSENT"
"5011147","55050",NULL,NULL,"2021-06-18","8","ABSENT"
"5011401","53410",NULL,NULL,"2021-06-18","1","CHARGE"
"5011401","53410","06:06:00","11:54:00","2021-06-18","5.8","WRK"
"5011401","53410",NULL,NULL,"2021-06-18","0.6","BREAK"
"5011401","53410","12:30:00","14:06:00","2021-06-18","1.6","WRK"
"5011633","54013",NULL,NULL,"2021-06-18","1","CHARGE"
"5011633","54013","14:10:00","18:00:00","2021-06-18","3.8","WRK"
"5011633","54013",NULL,NULL,"2021-06-18","0.7","BREAK"
"5011633","54013","18:40:00","22:10:00","2021-06-18","3.5","WRK"
"5012159","54013",NULL,NULL,"2021-06-18","8","ABSENT"
"5012163","11151",NULL,NULL,"2021-06-18","8","ABSENT"
"5012165","18048",NULL,NULL,"2021-06-18","8","ABSENT"
"5012319","53410",NULL,NULL,"2021-06-18","8","ON_CALL"
"5012329","11151","14:07:00","18:56:00","2021-06-18","4.8","WRK"
"5012329","11151",NULL,NULL,"2021-06-18","0.9","BREAK"
"5012329","11151","19:51:00","22:07:00","2021-06-18","2.3","WRK"
"5014147","54013",NULL,NULL,"2021-06-18","8","ABSENT"
"507800","53410",NULL,NULL,"2021-06-18","8","ON_CALL"
"1377208","53410",NULL,NULL,"2021-06-19","2","CHARGE"
"1377208","53410","14:15:00","19:46:00","2021-06-19","5.5","WRK"
"1377208","53410",NULL,NULL,"2021-06-19","1","BREAK"
"1377208","53410","20:45:00","22:15:00","2021-06-19","1.5","WRK"
"1672200","31288",NULL,NULL,"2021-06-19","8","ABSENT"
"3974506","54013",NULL,NULL,"2021-06-19","8","ABSENT"
"4019778","53410",NULL,NULL,"2021-06-19","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-06-19","8","ABSENT"
"5001188","53410","14:12:00","19:50:00","2021-06-19","5.6","WRK"
"5001188","53410",NULL,NULL,"2021-06-19","0.9","BREAK"
"5001188","53410","20:44:00","22:12:00","2021-06-19","1.5","WRK"
"5009770","53410",NULL,NULL,"2021-06-19","8","ABSENT"
"5010823","55050",NULL,NULL,"2021-06-19","8","ON_CALL"
"5010831","18048","06:03:00","08:33:00","2021-06-19","2.5","WRK"
"5010831","18048",NULL,NULL,"2021-06-19","0.9","BREAK"
"5010831","18048","09:26:00","14:03:00","2021-06-19","4.6","WRK"
"5010836","54013",NULL,NULL,"2021-06-19","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-06-19","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-06-19","8","ABSENT"
"5011060","55050",NULL,NULL,"2021-06-19","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-06-19","8","ABSENT"
"5011110","31288","14:20:00","19:55:00","2021-06-19","5.6","WRK"
"5011110","31288",NULL,NULL,"2021-06-19","0.5","BREAK"
"5011110","31288","20:27:00","22:20:00","2021-06-19","1.9","WRK"
"5011147","55050",NULL,NULL,"2021-06-19","8","ABSENT"
"5011401","53410",NULL,NULL,"2021-06-19","8","ABSENT"
"5011499","53410",NULL,NULL,"2021-06-19","8","ABSENT"
"5011633","54013",NULL,NULL,"2021-06-19","8","ABSENT"
"5012163","11151",NULL,NULL,"2021-06-19","8","ABSENT"
"5012165","18048","06:02:00","10:33:00","2021-06-19","4.5","WRK"
"5012165","18048",NULL,NULL,"2021-06-19","0.6","BREAK"
"5012165","18048","11:09:00","14:02:00","2021-06-19","2.9","WRK"
"5012329","11151",NULL,NULL,"2021-06-19","8","ABSENT"
"5014147","54013",NULL,NULL,"2021-06-19","8","ABSENT"
"507800","53410",NULL,NULL,"2021-06-19","8","ABSENT"
"1377208","53410",NULL,NULL,"2021-06-20","8","ABSENT"
"1672200","31288",NULL,NULL,"2021-06-20","8","ABSENT"
"1977006","54013","06:09:00","11:47:00","2021-06-20","5.6","WRK"
"1977006","54013",NULL,NULL,"2021-06-20","0.9","BREAK"
"1977006","54013","12:41:00","14:09:00","2021-06-20","1.5","WRK"
"3974506","54013",NULL,NULL,"2021-06-20","8","ABSENT"
"4019778","53410","06:07:00","11:52:00","2021-06-20","5.8","WRK"
"4019778","53410",NULL,NULL,"2021-06-20","0.9","BREAK"
"4019778","53410","12:47:00","14:07:00","2021-06-20","1.3","WRK"
"5001188","53410","14:16:00","16:49:00","2021-06-20","2.6","WRK"
"5001188","53410",NULL,NULL,"2021-06-20","0.6","BREAK"
"5001188","53410","17:26:00","22:16:00","2021-06-20","4.8","WRK"
"5005963","53410",NULL,NULL,"2021-06-20","8","ABSENT"
"5009770","53410",NULL,NULL,"2021-06-20","7","ON_CALL"
"5009770","53410","14:00:00","15:00:00","2021-06-20","1","WRK"
"5010823","55050",NULL,NULL,"2021-06-20","3","CHARGE"
"5010823","55050","06:00:00","08:37:00","2021-06-20","2.6","WRK"
"5010823","55050",NULL,NULL,"2021-06-20","0.5","BREAK"
"5010823","55050","09:08:00","14:00:00","2021-06-20","4.9","WRK"
"5010836","54013",NULL,NULL,"2021-06-20","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-06-20","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-06-20","6","ON_CALL"
"5011018","54013","14:16:00","16:16:00","2021-06-20","2","WRK"
"5011060","55050",NULL,NULL,"2021-06-20","8","ON_CALL"
"5011105","51100",NULL,NULL,"2021-06-20","8","ABSENT"
"5011110","31288",NULL,NULL,"2021-06-20","8","ABSENT"
"5011147","55050",NULL,NULL,"2021-06-20","8","ABSENT"
"5011401","53410",NULL,NULL,"2021-06-20","8","ON_CALL"
"5011499","53410",NULL,NULL,"2021-06-20","8","ABSENT"
"5011633","54013",NULL,NULL,"2021-06-20","6","ON_CALL"
"5011633","54013","14:01:00","16:01:00","2021-06-20","2","WRK"
"5012159","54013","06:08:00","09:53:00","2021-06-20","3.8","WRK"
"5012159","54013",NULL,NULL,"2021-06-20","0.5","BREAK"
"5012159","54013","10:25:00","14:08:00","2021-06-20","3.7","WRK"
"5012163","11151",NULL,NULL,"2021-06-20","8","ABSENT"
"5012165","18048",NULL,NULL,"2021-06-20","2","CHARGE"
"5012165","18048","14:15:00","17:45:00","2021-06-20","3.5","WRK"
"5012165","18048",NULL,NULL,"2021-06-20","0.5","BREAK"
"5012165","18048","18:16:00","22:15:00","2021-06-20","4","WRK"
"5012329","11151",NULL,NULL,"2021-06-20","8","ABSENT"
"507800","53410",NULL,NULL,"2021-06-20","8","ABSENT"
"1672200","31288",NULL,NULL,"2021-06-21","3","CHARGE"
"1672200","31288","06:18:00","11:59:00","2021-06-21","5.7","WRK"
"1672200","31288",NULL,NULL,"2021-06-21","0.9","BREAK"
"1672200","31288","12:55:00","14:18:00","2021-06-21","1.4","WRK"
"1977006","54013","06:08:00","11:41:00","2021-06-21","5.6","WRK"
"1977006","54013",NULL,NULL,"2021-06-21","0.6","BREAK"
"1977006","54013","12:15:00","14:08:00","2021-06-21","1.9","WRK"
"3974506","54013",NULL,NULL,"2021-06-21","5","ON_CALL"
"3974506","54013","14:20:00","17:20:00","2021-06-21","3","WRK"
"4019778","53410",NULL,NULL,"2021-06-21","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-06-21","5","ON_CALL"
"4024378","18048","14:03:00","17:03:00","2021-06-21","3","WRK"
"5001188","53410","14:09:00","19:59:00","2021-06-21","5.8","WRK"
"5001188","53410",NULL,NULL,"2021-06-21","0.9","BREAK"
"5001188","53410","20:55:00","22:09:00","2021-06-21","1.2","WRK"
"5001252","11151",NULL,NULL,"2021-06-21","1","CHARGE"
"5001252","11151","14:14:00","17:58:00","2021-06-21","3.7","WRK"
"5001252","11151",NULL,NULL,"2021-06-21","0.8","BREAK"
"5001252","11151","18:49:00","22:14:00","2021-06-21","3.4","WRK"
"5005963","53410","14:03:00","17:34:00","2021-06-21","3.5","WRK"
"5005963","53410",NULL,NULL,"2021-06-21","1","BREAK"
"5005963","53410","18:34:00","22:03:00","2021-06-21","3.5","WRK"
"5010831","18048",NULL,NULL,"2021-06-21","1","CHARGE"
"5010831","18048","06:03:00","09:35:00","2021-06-21","3.5","WRK"
"5010831","18048",NULL,NULL,"2021-06-21","0.6","BREAK"
"5010831","18048","10:10:00","14:03:00","2021-06-21","3.9","WRK"
"5010836","54013",NULL,NULL,"2021-06-21","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-06-21","3","CHARGE"
"5011015","55050","14:17:00","18:06:00","2021-06-21","3.8","WRK"
"5011015","55050",NULL,NULL,"2021-06-21","0.8","BREAK"
"5011015","55050","18:54:00","22:17:00","2021-06-21","3.4","WRK"
"5011060","55050",NULL,NULL,"2021-06-21","8","ON_CALL"
"5011105","51100","14:17:00","16:49:00","2021-06-21","2.5","WRK"
"5011105","51100",NULL,NULL,"2021-06-21","0.6","BREAK"
"5011105","51100","17:24:00","22:17:00","2021-06-21","4.9","WRK"
"5011110","31288","14:00:00","19:38:00","2021-06-21","5.6","WRK"
"5011110","31288",NULL,NULL,"2021-06-21","0.8","BREAK"
"5011110","31288","20:27:00","22:00:00","2021-06-21","1.6","WRK"
"5011147","55050",NULL,NULL,"2021-06-21","8","ABSENT"
"5011499","53410",NULL,NULL,"2021-06-21","8","ABSENT"
"5011633","54013",NULL,NULL,"2021-06-21","5","ON_CALL"
"5011633","54013","14:13:00","17:13:00","2021-06-21","3","WRK"
"5012159","54013",NULL,NULL,"2021-06-21","8","ON_CALL"
"5012163","11151",NULL,NULL,"2021-06-21","8","ABSENT"
"5012165","18048",NULL,NULL,"2021-06-21","8","ON_CALL"
"5012319","53410",NULL,NULL,"2021-06-21","6","ON_CALL"
"5012319","53410","06:18:00","08:18:00","2021-06-21","2","WRK"
"5012329","11151",NULL,NULL,"2021-06-21","6","ON_CALL"
"5012329","11151","14:18:00","16:18:00","2021-06-21","2","WRK"
"5014147","54013",NULL,NULL,"2021-06-21","8","ON_CALL"
"507800","53410",NULL,NULL,"2021-06-21","8","ABSENT"
"1377208","53410","14:18:00","18:01:00","2021-06-22","3.7","WRK"
"1377208","53410",NULL,NULL,"2021-06-22","0.7","BREAK"
"1377208","53410","18:42:00","22:18:00","2021-06-22","3.6","WRK"
"1672200","31288",NULL,NULL,"2021-06-22","8","ABSENT"
"4019778","53410","14:08:00","18:50:00","2021-06-22","4.7","WRK"
"4019778","53410",NULL,NULL,"2021-06-22","0.7","BREAK"
"4019778","53410","19:32:00","22:08:00","2021-06-22","2.6","WRK"
"4024378","18048",NULL,NULL,"2021-06-22","8","ABSENT"
"5001188","53410",NULL,NULL,"2021-06-22","5","ON_CALL"
"5001188","53410","14:07:00","17:07:00","2021-06-22","3","WRK"
"5001252","11151",NULL,NULL,"2021-06-22","3","CHARGE"
"5001252","11151","06:08:00","11:47:00","2021-06-22","5.7","WRK"
"5001252","11151",NULL,NULL,"2021-06-22","0.9","BREAK"
"5001252","11151","12:40:00","14:08:00","2021-06-22","1.5","WRK"
"5005963","53410",NULL,NULL,"2021-06-22","8","ON_CALL"
"5009770","53410",NULL,NULL,"2021-06-22","6","ON_CALL"
"5009770","53410","06:04:00","08:04:00","2021-06-22","2","WRK"
"5010823","55050",NULL,NULL,"2021-06-22","8","ABSENT"
"5010831","18048","06:11:00","09:44:00","2021-06-22","3.6","WRK"
"5010831","18048",NULL,NULL,"2021-06-22","0.8","BREAK"
"5010831","18048","10:32:00","14:11:00","2021-06-22","3.6","WRK"
"5010836","54013",NULL,NULL,"2021-06-22","7","ON_CALL"
"5010836","54013","14:12:00","15:12:00","2021-06-22","1","WRK"
"5011015","55050","06:11:00","11:48:00","2021-06-22","5.6","WRK"
"5011015","55050",NULL,NULL,"2021-06-22","0.8","BREAK"
"5011015","55050","12:35:00","14:11:00","2021-06-22","1.6","WRK"
"5011018","54013",NULL,NULL,"2021-06-22","8","ABSENT"
"5011060","55050",NULL,NULL,"2021-06-22","2","CHARGE"
"5011060","55050","14:04:00","19:51:00","2021-06-22","5.8","WRK"
"5011060","55050",NULL,NULL,"2021-06-22","0.7","BREAK"
"5011060","55050","20:31:00","22:04:00","2021-06-22","1.6","WRK"
"5011105","51100",NULL,NULL,"2021-06-22","3","CHARGE"
"5011105","51100","06:17:00","09:55:00","2021-06-22","3.6","WRK"
"5011105","51100",NULL,NULL,"2021-06-22","0.8","BREAK"
"5011105","51100","10:43:00","14:17:00","2021-06-22","3.6","WRK"
"5011110","31288",NULL,NULL,"2021-06-22","8","ABSENT"
"5011147","55050",NULL,NULL,"2021-06-22","8","ABSENT"
"5011401","53410",NULL,NULL,"2021-06-22","3","CHARGE"
"5011401","53410","14:06:00","19:51:00","2021-06-22","5.8","WRK"
"5011401","53410",NULL,NULL,"2021-06-22","1","BREAK"
"5011401","53410","20:49:00","22:06:00","2021-06-22","1.3","WRK"
"5011499","53410",NULL,NULL,"2021-06-22","7","ON_CALL"
"5011499","53410","14:18:00","15:18:00","2021-06-22","1","WRK"
"5012159","54013",NULL,NULL,"2021-06-22","1","CHARGE"
"5012159","54013","06:09:00","09:53:00","2021-06-22","3.7","WRK"
"5012159","54013",NULL,NULL,"2021-06-22","0.9","BREAK"
"5012159","54013","10:50:00","14:09:00","2021-06-22","3.3","WRK"
"5012165","18048",NULL,NULL,"2021-06-22","8","ABSENT"
"5012319","53410","14:05:00","17:35:00","2021-06-22","3.5","WRK"
"5012319","53410",NULL,NULL,"2021-06-22","0.9","BREAK"
"5012319","53410","18:28:00","22:05:00","2021-06-22","3.6","WRK"
"5012329","11151",NULL,NULL,"2021-06-22","8","ABSENT"
"5014147","54013",NULL,NULL,"2021-06-22","2","CHARGE"
"5014147","54013","14:04:00","18:36:00","2021-06-22","4.5","WRK"
"5014147","54013",NULL,NULL,"2021-06-22","0.6","BREAK"
"5014147","54013","19:09:00","22:04:00","2021-06-22","2.9","WRK"
"1377208","53410","06:06:00","08:42:00","2021-06-23","2.6","WRK"
"1377208","53410",NULL,NULL,"2021-06-23","0.6","BREAK"
"1377208","53410","09:20:00","14:06:00","2021-06-23","4.8","WRK"
"1672200","55050",NULL,NULL,"2021-06-23","8","ABSENT"
"1977006","51120",NULL,NULL,"2021-06-23","5","ON_CALL"
"1977006","51120","06:12:00","09:12:00","2021-06-23","3","WRK"
"3974506","53410",NULL,NULL,"2021-06-23","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-06-23","7","ON_CALL"
"4024378","18048","14:05:00","15:05:00","2021-06-23","1","WRK"
"5001252","54013",NULL,NULL,"2021-06-23","2","CHARGE"
"5001252","54013","06:19:00","08:55:00","2021-06-23","2.6","WRK"
"5001252","54013",NULL,NULL,"2021-06-23","0.8","BREAK"
"5001252","54013","09:46:00","14:19:00","2021-06-23","4.5","WRK"
"5005963","51100",NULL,NULL,"2021-06-23","8","ON_CALL"
"5009770","53410","14:05:00","17:35:00","2021-06-23","3.5","WRK"
"5009770","53410",NULL,NULL,"2021-06-23","0.8","BREAK"
"5009770","53410","18:21:00","22:05:00","2021-06-23","3.7","WRK"
"5010823","53410",NULL,NULL,"2021-06-23","8","ON_CALL"
"5010836","51100",NULL,NULL,"2021-06-23","8","ABSENT"
"5011015","51100",NULL,NULL,"2021-06-23","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-06-23","8","ON_CALL"
"5011060","54013",NULL,NULL,"2021-06-23","2","CHARGE"
"5011060","54013","14:12:00","19:51:00","2021-06-23","5.7","WRK"
"5011060","54013",NULL,NULL,"2021-06-23","0.9","BREAK"
"5011060","54013","20:45:00","22:12:00","2021-06-23","1.4","WRK"
"5011105","51100",NULL,NULL,"2021-06-23","6","ON_CALL"
"5011105","51100","14:19:00","16:19:00","2021-06-23","2","WRK"
"5011147","11151",NULL,NULL,"2021-06-23","7","ON_CALL"
"5011147","11151","06:09:00","07:09:00","2021-06-23","1","WRK"
"5011401","31288",NULL,NULL,"2021-06-23","8","ABSENT"
"5011499","18048",NULL,NULL,"2021-06-23","5","ON_CALL"
"5011499","18048","06:08:00","09:08:00","2021-06-23","3","WRK"
"5011633","53410",NULL,NULL,"2021-06-23","8","ABSENT"
"5012159","18048",NULL,NULL,"2021-06-23","8","ABSENT"
"5012163","53410",NULL,NULL,"2021-06-23","7","ON_CALL"
"5012163","53410","14:20:00","15:20:00","2021-06-23","1","WRK"
"5012165","51120",NULL,NULL,"2021-06-23","3","CHARGE"
"5012165","51120","06:15:00","09:46:00","2021-06-23","3.5","WRK"
"5012165","51120",NULL,NULL,"2021-06-23","0.6","BREAK"
"5011499","18048",NULL,NULL,"2021-06-25","8","ABSENT"
"5012165","51120","10:21:00","14:15:00","2021-06-23","3.9","WRK"
"5012319","51100",NULL,NULL,"2021-06-23","8","ABSENT"
"5012329","54013",NULL,NULL,"2021-06-23","8","ABSENT"
"5014147","11151",NULL,NULL,"2021-06-23","2","CHARGE"
"5014147","11151","14:01:00","17:33:00","2021-06-23","3.5","WRK"
"5014147","11151",NULL,NULL,"2021-06-23","0.6","BREAK"
"5014147","11151","18:10:00","22:01:00","2021-06-23","3.9","WRK"
"1377208","53410","06:07:00","09:57:00","2021-06-24","3.8","WRK"
"1377208","53410",NULL,NULL,"2021-06-24","0.9","BREAK"
"1377208","53410","10:49:00","14:07:00","2021-06-24","3.3","WRK"
"1672200","55050",NULL,NULL,"2021-06-24","2","CHARGE"
"1672200","55050","14:16:00","16:52:00","2021-06-24","2.6","WRK"
"1672200","55050",NULL,NULL,"2021-06-24","0.9","BREAK"
"1672200","55050","17:46:00","22:16:00","2021-06-24","4.5","WRK"
"1977006","51120",NULL,NULL,"2021-06-24","8","ABSENT"
"3974506","53410","06:17:00","09:01:00","2021-06-24","2.7","WRK"
"3974506","53410",NULL,NULL,"2021-06-24","0.7","BREAK"
"3974506","53410","09:43:00","14:17:00","2021-06-24","4.6","WRK"
"4019778","31288",NULL,NULL,"2021-06-24","3","CHARGE"
"4019778","31288","14:04:00","16:41:00","2021-06-24","2.6","WRK"
"4019778","31288",NULL,NULL,"2021-06-24","0.8","BREAK"
